customer_id,product_id,order_id,city,state,date,product_category,sales,quantity_sold,Quarter
402,9,465,Houston,Texas,8/3/2024,Books,923.71,1,Q1
440,5,575,San Antonio,Texas,8/3/2024,Furniture,462.81,6,Q1
488,15,691,Dallas,Texas,8/3/2024,Toys,220.96,10,Q1
646,17,927,Philadelphia,Pennsylvania,8/3/2024,Clothing,903.05,1,Q1
154,18,913,Philadelphia,Pennsylvania,8/4/2024,Electronics,940.94,3,Q1
301,20,1144,New York,New York,8/4/2024,Clothing,999.5,8,Q1
418,2,1118,Philadelphia,Pennsylvania,8/4/2024,Clothing,313.88,7,Q1
90,19,1209,Los Angeles,California,8/5/2024,Furniture,776.72,7,Q1
250,1,794,Phoenix,Arizona,8/5/2024,Toys,473.07,9,Q1
477,20,722,Philadelphia,Pennsylvania,8/5/2024,Clothing,133.79,1,Q1
503,6,630,Phoenix,Arizona,8/5/2024,Furniture,135.83,10,Q1
172,12,1027,Phoenix,Arizona,8/6/2024,Electronics,573.24,3,Q1
446,5,1046,Chicago,Illinois,8/6/2024,Furniture,684.16,5,Q1
465,16,1036,San Jose,California,8/6/2024,Toys,874.81,8,Q1
84,3,987,New York,New York,8/7/2024,Toys,957.78,2,Q1
132,11,231,San Diego,California,8/7/2024,Clothing,961.21,2,Q1
219,13,420,San Diego,California,8/8/2024,Clothing,220.53,1,Q1
270,3,1003,San Antonio,Texas,8/8/2024,Electronics,971.6,2,Q1
21,1,705,San Diego,California,8/9/2024,Clothing,921.01,9,Q1
473,17,160,San Antonio,Texas,8/9/2024,Books,854.09,3,Q1
602,10,97,New York,New York,8/9/2024,Toys,690.56,6,Q1
179,11,729,San Diego,California,8/10/2024,Toys,219.89,10,Q1
186,11,309,Phoenix,Arizona,8/10/2024,Toys,747.97,8,Q1
52,17,1105,San Diego,California,8/11/2024,Electronics,317.35,9,Q1
117,6,1108,San Diego,California,8/11/2024,Clothing,259.21,10,Q1
198,16,881,Chicago,Illinois,8/11/2024,Books,735.65,8,Q1
256,4,486,Phoenix,Arizona,8/11/2024,Toys,187.36,1,Q1
304,4,1233,Los Angeles,California,8/11/2024,Clothing,570.23,10,Q1
306,9,343,Dallas,Texas,8/11/2024,Clothing,122.76,7,Q2
392,12,1128,Houston,Texas,8/11/2024,Furniture,497.87,9,Q2
577,17,553,Dallas,Texas,8/11/2024,Books,426.39,4,Q2
602,13,436,Chicago,Illinois,8/11/2024,Books,644.3,10,Q2
640,9,942,San Jose,California,8/11/2024,Furniture,307.44,10,Q2
43,4,403,Houston,Texas,8/12/2024,Toys,222.39,6,Q2
160,5,600,Los Angeles,California,8/12/2024,Clothing,616.48,5,Q2
286,11,1077,Los Angeles,California,8/12/2024,Furniture,933.59,1,Q2
369,7,432,Phoenix,Arizona,8/12/2024,Furniture,928.58,7,Q2
639,14,1226,Chicago,Illinois,8/12/2024,Furniture,403.91,3,Q2
55,17,1104,New York,New York,8/13/2024,Furniture,819.05,4,Q2
524,16,451,Philadelphia,Pennsylvania,8/13/2024,Books,931.11,10,Q2
336,12,190,Houston,Texas,8/14/2024,Books,231.51,5,Q2
351,11,139,Dallas,Texas,8/14/2024,Books,654.07,8,Q2
465,20,508,Philadelphia,Pennsylvania,8/14/2024,Toys,206.04,5,Q2
611,12,978,San Diego,California,8/14/2024,Toys,841.14,2,Q2
124,10,708,Phoenix,Arizona,8/15/2024,Clothing,714.73,10,Q2
283,10,367,Dallas,Texas,8/15/2024,Books,568.07,6,Q2
614,19,1039,Phoenix,Arizona,8/15/2024,Electronics,392.52,4,Q2
17,4,412,San Antonio,Texas,8/16/2024,Clothing,917.95,9,Q2
142,3,889,San Jose,California,8/16/2024,Toys,886.58,10,Q2
205,3,478,New York,New York,8/16/2024,Clothing,520.34,8,Q2
15,3,724,San Jose,California,8/17/2024,Clothing,285.79,3,Q2
175,17,1068,New York,New York,8/17/2024,Books,476.33,1,Q2
281,4,59,San Diego,California,8/17/2024,Furniture,392.93,8,Q2
584,1,188,Dallas,Texas,8/17/2024,Furniture,767.24,6,Q2
188,4,187,New York,New York,8/18/2024,Furniture,736.54,5,Q2
207,7,84,Philadelphia,Pennsylvania,8/18/2024,Books,346.1,7,Q2
300,14,42,Los Angeles,California,8/18/2024,Toys,174.15,1,Q3
674,7,632,Los Angeles,California,8/18/2024,Furniture,481.86,5,Q3
209,12,633,Houston,Texas,8/19/2024,Books,359.18,1,Q3
490,16,784,Los Angeles,California,8/19/2024,Furniture,449.07,9,Q3
614,14,132,Philadelphia,Pennsylvania,8/19/2024,Furniture,779.53,8,Q3
468,20,740,Phoenix,Arizona,8/20/2024,Books,580.83,5,Q3
578,12,380,Dallas,Texas,8/20/2024,Clothing,950.31,3,Q3
642,1,324,Phoenix,Arizona,8/20/2024,Electronics,295.77,6,Q3
234,1,1218,San Jose,California,8/21/2024,Furniture,580.77,7,Q3
251,15,929,Dallas,Texas,8/21/2024,Electronics,773.75,7,Q3
268,9,995,Phoenix,Arizona,8/21/2024,Books,953.6,8,Q3
662,5,96,San Diego,California,8/21/2024,Electronics,836.68,4,Q3
340,14,840,Houston,Texas,8/22/2024,Furniture,946.01,1,Q3
95,20,939,San Antonio,Texas,8/23/2024,Electronics,325.35,9,Q3
270,15,411,Phoenix,Arizona,8/23/2024,Electronics,345.55,8,Q3
680,2,1001,San Jose,California,8/23/2024,Electronics,825.1,10,Q3
103,2,723,New York,New York,8/24/2024,Electronics,652.93,4,Q3
146,1,561,Chicago,Illinois,8/24/2024,Toys,400.65,3,Q3
136,10,445,Chicago,Illinois,8/25/2024,Clothing,260.2,3,Q3
455,13,336,Philadelphia,Pennsylvania,8/25/2024,Clothing,464.1,3,Q3
606,8,1021,San Antonio,Texas,8/25/2024,Clothing,902.36,1,Q3
665,16,351,Philadelphia,Pennsylvania,8/25/2024,Clothing,717.05,7,Q3
13,4,1252,San Diego,California,8/26/2024,Clothing,852.4,3,Q3
278,10,234,San Diego,California,8/26/2024,Furniture,381.75,6,Q3
401,15,560,Dallas,Texas,8/26/2024,Furniture,531.43,9,Q3
530,4,228,Houston,Texas,8/26/2024,Clothing,717.46,2,Q3
684,18,777,Houston,Texas,8/26/2024,Furniture,466.71,4,Q3
97,5,1080,Philadelphia,Pennsylvania,8/28/2024,Toys,487.99,5,Q4
285,20,469,Phoenix,Arizona,8/28/2024,Furniture,420.85,8,Q4
436,10,1005,Chicago,Illinois,8/28/2024,Electronics,945.14,3,Q4
525,5,1151,Philadelphia,Pennsylvania,8/28/2024,Electronics,908.72,1,Q4
593,5,1245,Phoenix,Arizona,8/28/2024,Clothing,222.12,9,Q4
666,5,820,Philadelphia,Pennsylvania,8/28/2024,Toys,135.63,5,Q4
492,4,741,San Diego,California,8/29/2024,Toys,490.77,2,Q4
501,20,933,New York,New York,8/29/2024,Electronics,361.84,9,Q4
373,15,85,Phoenix,Arizona,8/31/2024,Clothing,679.6,4,Q4
420,15,1230,Phoenix,Arizona,8/31/2024,Electronics,203.65,2,Q4
461,8,440,Houston,Texas,8/31/2024,Books,325.04,8,Q4
514,1,281,New York,New York,8/31/2024,Toys,923.13,4,Q4
676,19,703,Chicago,Illinois,8/31/2024,Electronics,205.49,6,Q4
18,10,319,Houston,Texas,9/1/2024,Toys,898.55,2,Q4
44,14,396,Houston,Texas,9/1/2024,Furniture,148.49,4,Q4
58,15,664,Dallas,Texas,9/1/2024,Clothing,187.73,9,Q4
186,12,1153,San Diego,California,9/1/2024,Clothing,334.31,6,Q4
281,16,674,San Diego,California,9/1/2024,Furniture,359.63,5,Q4
551,12,293,Houston,Texas,9/1/2024,Electronics,524.66,2,Q4
46,5,122,Los Angeles,California,9/2/2024,Furniture,659.59,5,Q4
94,12,1216,Chicago,Illinois,9/2/2024,Books,461.49,7,Q4
444,20,304,San Jose,California,9/2/2024,Electronics,605.52,3,Q4
602,4,384,Chicago,Illinois,9/2/2024,Books,157.27,7,Q4
646,1,522,San Diego,California,9/2/2024,Furniture,252.43,9,Q4
164,7,378,San Antonio,Texas,9/3/2024,Toys,410.51,9,Q4
354,11,349,Chicago,Illinois,9/3/2024,Books,347.57,3,Q4
525,18,848,Philadelphia,Pennsylvania,9/3/2024,Electronics,355.21,8,Q4
17,10,237,San Diego,California,9/4/2024,Electronics,729.39,8,Q4
161,12,941,San Jose,California,9/4/2024,Clothing,879.65,1,Q4
209,5,1044,Philadelphia,Pennsylvania,9/4/2024,Clothing,767.72,4,Q4
249,4,880,San Antonio,Texas,9/4/2024,Books,713.38,6,Q4
399,6,1030,Philadelphia,Pennsylvania,9/4/2024,Toys,805.35,6,Q4
400,13,1059,New York,New York,9/4/2024,Clothing,717.05,10,Q4
566,7,437,San Antonio,Texas,9/4/2024,Clothing,174.98,8,Q4
630,4,376,Chicago,Illinois,9/4/2024,Clothing,266.16,5,Q4
657,2,1221,Houston,Texas,9/5/2024,Toys,352.75,6,Q1
503,7,1047,Phoenix,Arizona,9/7/2024,Clothing,152.76,8,Q1
623,16,581,Chicago,Illinois,9/7/2024,Electronics,713.04,4,Q1
674,15,688,San Diego,California,9/7/2024,Electronics,859.08,10,Q1
397,9,961,San Diego,California,9/8/2024,Clothing,488.18,6,Q1
1,3,335,Phoenix,Arizona,9/9/2024,Clothing,754.51,2,Q1
6,17,355,San Jose,California,9/9/2024,Clothing,368.6,8,Q1
221,12,697,Los Angeles,California,9/9/2024,Clothing,210.07,6,Q1
9,19,1198,New York,New York,9/10/2024,Furniture,235.12,5,Q1
152,16,1124,Philadelphia,Pennsylvania,9/10/2024,Toys,336.52,1,Q1
659,19,1013,San Antonio,Texas,9/10/2024,Clothing,697.61,2,Q1
187,13,696,New York,New York,9/11/2024,Furniture,856.01,4,Q1
322,12,714,San Jose,California,9/11/2024,Books,505.08,1,Q1
439,11,262,Philadelphia,Pennsylvania,9/11/2024,Furniture,278.74,7,Q1
86,5,1034,Chicago,Illinois,9/12/2024,Toys,173.54,8,Q1
123,10,1224,San Jose,California,9/12/2024,Toys,643.03,9,Q1
630,12,159,Chicago,Illinois,9/12/2024,Electronics,534.52,9,Q1
132,11,717,San Antonio,Texas,9/13/2024,Electronics,880.96,9,Q1
167,18,494,San Jose,California,9/13/2024,Clothing,860.58,7,Q1
467,19,554,Phoenix,Arizona,9/13/2024,Clothing,343.06,10,Q1
661,15,1067,San Antonio,Texas,9/13/2024,Furniture,245.41,7,Q1
404,10,322,Houston,Texas,9/14/2024,Clothing,508.31,6,Q1
466,19,202,San Antonio,Texas,9/14/2024,Books,997.11,8,Q1
527,10,651,New York,New York,9/14/2024,Clothing,880.53,4,Q1
261,4,782,San Diego,California,9/15/2024,Electronics,582.36,9,Q1
642,18,1109,Phoenix,Arizona,9/15/2024,Electronics,725.75,8,Q1
28,1,936,San Diego,California,9/16/2024,Electronics,390.25,10,Q1
103,13,72,San Antonio,Texas,9/17/2024,Clothing,926.95,7,Q1
142,16,1033,San Antonio,Texas,9/17/2024,Furniture,371.74,2,Q2
328,17,672,Phoenix,Arizona,9/17/2024,Toys,994.77,1,Q2
433,19,658,San Jose,California,9/17/2024,Furniture,946.25,5,Q2
581,10,1014,Los Angeles,California,9/17/2024,Books,250.57,3,Q2
634,10,955,Dallas,Texas,9/17/2024,Books,614.28,5,Q2
335,19,1201,Dallas,Texas,9/18/2024,Furniture,597.82,3,Q2
521,19,916,San Diego,California,9/18/2024,Furniture,440.96,10,Q2
91,5,580,Chicago,Illinois,9/19/2024,Furniture,622.29,6,Q2
118,6,183,Dallas,Texas,9/19/2024,Furniture,421.97,2,Q2
464,12,449,Los Angeles,California,9/19/2024,Books,175.66,7,Q2
585,14,1057,Dallas,Texas,9/19/2024,Books,213.56,8,Q2
97,15,790,Houston,Texas,9/20/2024,Furniture,274.24,2,Q2
134,14,965,Dallas,Texas,9/20/2024,Furniture,907.33,2,Q2
382,15,1113,San Antonio,Texas,9/20/2024,Furniture,832.8,8,Q2
362,18,219,New York,New York,9/21/2024,Electronics,167.63,8,Q2
363,20,151,San Diego,California,9/21/2024,Clothing,571.12,7,Q2
393,18,32,Dallas,Texas,9/21/2024,Toys,719.73,10,Q2
189,1,332,New York,New York,9/22/2024,Toys,183.89,6,Q2
538,19,1220,Dallas,Texas,9/22/2024,Clothing,390.52,6,Q2
655,8,286,San Antonio,Texas,9/22/2024,Electronics,962.62,3,Q2
38,19,254,San Jose,California,9/23/2024,Books,611.84,7,Q2
46,20,20,Phoenix,Arizona,9/23/2024,Clothing,897.21,7,Q2
145,12,372,Philadelphia,Pennsylvania,9/23/2024,Furniture,514.53,3,Q2
238,2,758,Chicago,Illinois,9/23/2024,Books,779.36,2,Q2
271,3,980,Houston,Texas,9/23/2024,Books,416.93,8,Q2
403,14,1064,Los Angeles,California,9/23/2024,Electronics,971.81,6,Q2
611,7,541,Phoenix,Arizona,9/23/2024,Clothing,655.8,3,Q2
13,11,326,San Antonio,Texas,9/24/2024,Clothing,840.37,3,Q2
89,3,873,Phoenix,Arizona,9/24/2024,Clothing,244.31,9,Q2
146,8,274,San Jose,California,9/24/2024,Clothing,187.41,2,Q2
585,20,595,Los Angeles,California,9/24/2024,Electronics,186.12,7,Q2
636,2,877,Chicago,Illinois,9/24/2024,Books,107.15,2,Q2
366,19,119,Dallas,Texas,9/25/2024,Furniture,903.59,6,Q2
527,18,289,Dallas,Texas,9/25/2024,Clothing,616,4,Q3
667,8,480,Houston,Texas,9/25/2024,Furniture,136.21,10,Q3
50,18,340,Los Angeles,California,9/27/2024,Clothing,446.41,6,Q3
98,1,588,Houston,Texas,9/27/2024,Books,876.45,1,Q3
220,2,230,Los Angeles,California,9/27/2024,Furniture,488.3,6,Q3
64,17,1078,New York,New York,9/28/2024,Furniture,593.29,2,Q3
228,11,51,San Diego,California,9/28/2024,Clothing,192,9,Q3
309,10,111,Houston,Texas,9/28/2024,Toys,661.3,4,Q3
287,9,37,Chicago,Illinois,9/29/2024,Clothing,477.68,5,Q3
141,11,311,Houston,Texas,9/30/2024,Furniture,269.8,8,Q3
271,10,533,Chicago,Illinois,9/30/2024,Toys,925,10,Q3
328,16,1168,San Diego,California,9/30/2024,Books,280.05,4,Q3
542,19,571,Los Angeles,California,9/30/2024,Furniture,491.44,1,Q3
544,2,288,Dallas,Texas,9/30/2024,Electronics,177.18,1,Q3
664,5,671,Chicago,Illinois,9/30/2024,Clothing,861.52,10,Q3
556,18,726,Chicago,Illinois,10/1/2024,Toys,623.57,3,Q3
399,3,201,San Diego,California,10/2/2024,Toys,553.51,2,Q3
461,5,684,San Jose,California,10/2/2024,Clothing,962.26,10,Q3
474,8,544,Philadelphia,Pennsylvania,10/2/2024,Electronics,742.09,3,Q3
68,18,71,San Diego,California,10/3/2024,Furniture,894.34,7,Q3
606,1,11,New York,New York,10/3/2024,Furniture,827.23,9,Q3
538,20,869,Chicago,Illinois,10/4/2024,Clothing,202.04,5,Q3
339,8,482,San Antonio,Texas,10/5/2024,Toys,229.81,9,Q3
411,14,167,Phoenix,Arizona,10/5/2024,Toys,430.06,10,Q3
646,10,661,Philadelphia,Pennsylvania,10/5/2024,Toys,650.46,10,Q3
69,7,833,Houston,Texas,10/6/2024,Toys,308.9,3,Q3
163,1,507,San Antonio,Texas,10/6/2024,Electronics,324.73,2,Q3
318,19,275,San Jose,California,10/6/2024,Furniture,901.49,2,Q3
583,1,736,Phoenix,Arizona,10/6/2024,Electronics,747.98,8,Q3
97,14,28,Houston,Texas,10/7/2024,Electronics,312.86,4,Q3
349,8,474,Chicago,Illinois,10/7/2024,Electronics,824.87,10,Q3
582,10,725,San Jose,California,10/7/2024,Clothing,239,3,Q4
18,20,56,Houston,Texas,10/9/2024,Toys,607.99,8,Q4
135,11,527,Philadelphia,Pennsylvania,10/9/2024,Furniture,621.43,1,Q4
152,3,346,Los Angeles,California,10/9/2024,Clothing,401.67,7,Q4
311,8,213,New York,New York,10/9/2024,Clothing,855.52,7,Q4
357,7,914,Chicago,Illinois,10/9/2024,Electronics,433.23,6,Q4
524,8,1229,Houston,Texas,10/9/2024,Electronics,429.59,3,Q4
533,9,487,New York,New York,10/9/2024,Furniture,833.44,7,Q4
557,4,62,San Jose,California,10/9/2024,Furniture,852.7,3,Q4
397,5,890,Philadelphia,Pennsylvania,10/10/2024,Toys,795.93,5,Q4
439,14,212,San Jose,California,10/10/2024,Books,724.32,2,Q4
515,12,1175,Chicago,Illinois,10/10/2024,Clothing,859.75,6,Q4
174,12,124,Houston,Texas,10/11/2024,Books,352.22,9,Q4
258,13,502,Phoenix,Arizona,10/11/2024,Electronics,885.2,3,Q4
174,19,524,Los Angeles,California,10/12/2024,Books,112.75,7,Q4
226,5,313,San Diego,California,10/12/2024,Electronics,319.93,7,Q4
284,20,831,New York,New York,10/12/2024,Electronics,496.4,5,Q4
614,19,735,San Diego,California,10/12/2024,Clothing,181.89,8,Q4
36,4,1189,San Antonio,Texas,10/13/2024,Clothing,511.23,4,Q4
45,19,1111,Philadelphia,Pennsylvania,10/13/2024,Clothing,873.54,5,Q4
332,3,549,New York,New York,10/13/2024,Books,826.51,7,Q4
35,9,38,Philadelphia,Pennsylvania,10/14/2024,Toys,689.75,3,Q4
238,7,1143,San Jose,California,10/15/2024,Clothing,388.01,9,Q4
47,11,739,Dallas,Texas,10/16/2024,Furniture,579.24,8,Q4
166,7,1072,San Diego,California,10/16/2024,Furniture,852.17,1,Q4
241,16,426,New York,New York,10/16/2024,Books,558.73,3,Q4
347,3,381,San Jose,California,10/16/2024,Electronics,543.21,9,Q4
490,17,95,New York,New York,10/16/2024,Furniture,322.36,7,Q1
536,6,634,Los Angeles,California,10/16/2024,Furniture,394.65,7,Q1
276,13,1231,Philadelphia,Pennsylvania,10/17/2024,Books,964.43,10,Q1
428,15,1162,San Jose,California,10/17/2024,Toys,957.14,8,Q1
520,5,994,San Antonio,Texas,10/17/2024,Books,134.9,9,Q1
46,9,928,Phoenix,Arizona,10/18/2024,Toys,645.92,8,Q1
56,7,1172,Philadelphia,Pennsylvania,10/18/2024,Clothing,326.86,3,Q1
252,5,1076,San Antonio,Texas,10/18/2024,Clothing,649.32,10,Q1
505,19,845,Phoenix,Arizona,10/18/2024,Toys,712.67,2,Q1
551,1,868,Philadelphia,Pennsylvania,10/18/2024,Clothing,894.99,1,Q1
240,1,977,Los Angeles,California,10/19/2024,Books,152.58,7,Q1
594,4,1181,Houston,Texas,10/19/2024,Clothing,471.6,6,Q1
76,12,306,Chicago,Illinois,10/20/2024,Toys,766.63,7,Q1
136,17,1238,Houston,Texas,10/20/2024,Furniture,304.83,10,Q1
483,8,404,Chicago,Illinois,10/20/2024,Clothing,840.02,9,Q1
550,6,689,New York,New York,10/20/2024,Clothing,567.48,7,Q1
422,10,285,Houston,Texas,10/21/2024,Furniture,132.86,10,Q1
434,12,646,Dallas,Texas,10/21/2024,Toys,688.26,5,Q1
522,3,990,New York,New York,10/21/2024,Books,633.74,8,Q1
121,10,1199,San Jose,California,10/22/2024,Furniture,638.32,6,Q1
592,4,297,Dallas,Texas,10/22/2024,Electronics,770.52,4,Q1
69,6,849,Phoenix,Arizona,10/23/2024,Furniture,949.15,5,Q1
171,7,77,Dallas,Texas,10/23/2024,Electronics,896.95,8,Q1
391,9,856,Los Angeles,California,10/23/2024,Toys,626.48,8,Q1
241,12,255,San Diego,California,10/24/2024,Books,499.43,9,Q1
294,4,686,Dallas,Texas,10/24/2024,Furniture,308.21,9,Q1
422,13,621,Houston,Texas,10/24/2024,Toys,334.63,1,Q1
424,4,296,Houston,Texas,10/24/2024,Clothing,351.4,7,Q1
433,8,320,Chicago,Illinois,10/24/2024,Furniture,520.95,9,Q1
472,6,1202,San Antonio,Texas,10/24/2024,Clothing,126.96,1,Q1
513,10,244,San Jose,California,10/24/2024,Electronics,591.35,2,Q1
559,7,1026,Houston,Texas,10/24/2024,Electronics,395.9,4,Q1
681,16,1182,Philadelphia,Pennsylvania,10/24/2024,Books,784.01,4,Q2
9,1,883,Houston,Texas,10/25/2024,Electronics,997.54,1,Q2
18,12,427,New York,New York,10/25/2024,Toys,774.76,1,Q2
24,1,392,Los Angeles,California,10/25/2024,Furniture,740.62,3,Q2
262,15,178,San Jose,California,10/26/2024,Furniture,872.65,5,Q2
498,16,780,Dallas,Texas,10/26/2024,Furniture,659.06,9,Q2
612,2,909,San Jose,California,10/26/2024,Furniture,791.69,6,Q2
112,14,902,Philadelphia,Pennsylvania,10/27/2024,Clothing,742.33,9,Q2
559,16,747,New York,New York,10/27/2024,Clothing,515.23,8,Q2
660,11,295,Los Angeles,California,10/27/2024,Toys,869.33,2,Q2
210,2,88,San Jose,California,10/28/2024,Electronics,108.87,6,Q2
653,6,9,San Diego,California,10/28/2024,Furniture,431.27,1,Q2
124,18,276,Dallas,Texas,10/29/2024,Furniture,122.77,6,Q2
472,20,863,Houston,Texas,10/29/2024,Books,492.57,3,Q2
546,19,172,San Diego,California,10/29/2024,Toys,254.92,8,Q2
550,8,464,Dallas,Texas,10/29/2024,Clothing,586.97,1,Q2
623,9,196,Phoenix,Arizona,10/29/2024,Clothing,908.14,7,Q2
143,5,92,San Antonio,Texas,10/30/2024,Electronics,973.29,5,Q2
173,13,1032,San Diego,California,10/30/2024,Clothing,417.94,5,Q2
519,8,138,Philadelphia,Pennsylvania,10/30/2024,Toys,754.8,6,Q2
596,16,283,San Jose,California,10/30/2024,Books,893.48,1,Q2
658,16,732,Los Angeles,California,10/30/2024,Clothing,346.76,1,Q2
63,2,1012,San Jose,California,10/31/2024,Clothing,980.19,4,Q2
212,13,952,San Antonio,Texas,10/31/2024,Clothing,985.27,10,Q2
300,5,246,Dallas,Texas,10/31/2024,Toys,691.82,2,Q2
315,15,347,New York,New York,10/31/2024,Electronics,969.66,9,Q2
106,11,65,Philadelphia,Pennsylvania,11/1/2024,Clothing,171.65,6,Q2
353,7,959,Houston,Texas,11/1/2024,Toys,506.89,4,Q2
379,19,1161,Dallas,Texas,11/1/2024,Electronics,502.37,7,Q2
482,4,87,Phoenix,Arizona,11/1/2024,Toys,121.54,3,Q2
500,14,1225,Philadelphia,Pennsylvania,11/1/2024,Books,772.37,6,Q2
118,3,623,San Jose,California,11/2/2024,Books,891.91,9,Q2
341,3,408,Chicago,Illinois,11/2/2024,Clothing,972.97,5,Q2
468,13,1112,Dallas,Texas,11/2/2024,Electronics,726.47,9,Q2
660,10,370,San Jose,California,11/2/2024,Books,135.44,9,Q2
154,1,540,San Antonio,Texas,11/3/2024,Clothing,277.85,10,Q2
323,15,415,Los Angeles,California,11/3/2024,Electronics,635.18,9,Q2
378,17,240,Phoenix,Arizona,11/3/2024,Electronics,378.63,5,Q2
422,9,1120,New York,New York,11/3/2024,Books,963.97,9,Q2
643,1,186,Chicago,Illinois,11/3/2024,Electronics,199.84,10,Q3
661,18,216,Phoenix,Arizona,11/3/2024,Furniture,530.82,1,Q3
672,13,388,Dallas,Texas,11/3/2024,Clothing,215.87,9,Q3
131,20,579,New York,New York,11/4/2024,Clothing,148.18,7,Q3
208,13,648,Houston,Texas,11/4/2024,Clothing,480.78,5,Q3
430,1,1015,Houston,Texas,11/4/2024,Toys,990.79,3,Q3
509,10,547,New York,New York,11/4/2024,Electronics,955.75,4,Q3
513,17,967,Houston,Texas,11/4/2024,Clothing,752.95,3,Q3
677,4,536,Houston,Texas,11/4/2024,Furniture,796.31,8,Q3
19,18,950,San Jose,California,11/6/2024,Toys,789.11,3,Q3
96,6,932,Los Angeles,California,11/6/2024,Books,209.53,4,Q3
295,4,233,New York,New York,11/6/2024,Books,753.15,3,Q3
582,15,838,Los Angeles,California,11/7/2024,Furniture,329.25,2,Q3
591,2,756,Dallas,Texas,11/7/2024,Clothing,738.91,8,Q3
193,14,345,San Diego,California,11/8/2024,Furniture,640.85,4,Q3
94,20,147,Philadelphia,Pennsylvania,11/9/2024,Furniture,527.92,1,Q3
410,12,614,New York,New York,11/9/2024,Furniture,235.93,3,Q3
518,12,1100,Los Angeles,California,11/9/2024,Toys,609.92,5,Q3
548,15,1083,Philadelphia,Pennsylvania,11/9/2024,Books,792.11,5,Q3
317,11,1127,New York,New York,11/10/2024,Toys,233.85,3,Q3
518,1,707,Chicago,Illinois,11/10/2024,Electronics,431.53,9,Q3
602,10,1006,Chicago,Illinois,11/10/2024,Electronics,869.17,3,Q3
659,4,923,Los Angeles,California,11/10/2024,Electronics,798.7,3,Q3
12,11,386,Dallas,Texas,11/11/2024,Books,815.72,4,Q3
252,7,498,Dallas,Texas,11/11/2024,Books,275.14,10,Q3
285,8,1147,Chicago,Illinois,11/11/2024,Books,751.36,7,Q3
463,1,960,Chicago,Illinois,11/11/2024,Books,431.42,10,Q3
630,7,1121,Phoenix,Arizona,11/11/2024,Furniture,959.81,7,Q3
475,16,226,San Jose,California,11/12/2024,Furniture,923.65,2,Q3
191,8,920,Philadelphia,Pennsylvania,11/13/2024,Furniture,568.46,4,Q4
237,14,58,San Jose,California,11/13/2024,Toys,471.12,2,Q4
457,14,887,San Antonio,Texas,11/13/2024,Clothing,413.41,5,Q4
287,4,791,Houston,Texas,11/14/2024,Clothing,491.67,10,Q4
336,7,1183,Philadelphia,Pennsylvania,11/14/2024,Furniture,429.5,4,Q4
386,18,107,San Jose,California,11/14/2024,Furniture,262.4,6,Q4
570,13,786,San Antonio,Texas,11/14/2024,Toys,845.69,10,Q4
480,11,495,Phoenix,Arizona,11/15/2024,Electronics,167.38,9,Q4
229,11,263,Chicago,Illinois,11/16/2024,Toys,305.86,8,Q4
544,6,1140,New York,New York,11/16/2024,Electronics,712.36,10,Q4
75,11,344,San Diego,California,11/17/2024,Toys,796.29,9,Q4
336,18,530,Philadelphia,Pennsylvania,11/17/2024,Clothing,101.31,4,Q4
517,4,528,Chicago,Illinois,11/17/2024,Toys,858.73,5,Q4
632,5,618,San Antonio,Texas,11/17/2024,Electronics,235.46,8,Q4
32,4,103,San Antonio,Texas,11/18/2024,Toys,175.99,9,Q4
69,9,774,San Jose,California,11/18/2024,Books,707.17,5,Q4
205,4,168,San Antonio,Texas,11/18/2024,Clothing,185.24,10,Q4
427,2,1074,Chicago,Illinois,11/18/2024,Books,232.76,5,Q4
559,5,294,Chicago,Illinois,11/18/2024,Furniture,388.17,1,Q4
47,1,875,San Diego,California,11/19/2024,Furniture,186.89,2,Q4
131,18,15,Dallas,Texas,11/19/2024,Clothing,883.5,4,Q4
144,5,1170,Philadelphia,Pennsylvania,11/19/2024,Electronics,298.92,6,Q4
687,20,483,Philadelphia,Pennsylvania,11/19/2024,Books,224.67,9,Q4
688,3,1099,New York,New York,11/19/2024,Books,906.24,1,Q4
349,6,1056,Los Angeles,California,11/20/2024,Toys,271.12,4,Q4
385,5,839,Philadelphia,Pennsylvania,11/20/2024,Furniture,730.56,6,Q4
624,4,358,Los Angeles,California,11/20/2024,Electronics,404,5,Q4
672,19,853,New York,New York,11/20/2024,Clothing,486.58,4,Q1
684,18,798,San Diego,California,11/20/2024,Clothing,633.3,3,Q1
108,12,113,Houston,Texas,11/21/2024,Toys,527.95,6,Q1
285,19,983,Phoenix,Arizona,11/21/2024,Electronics,153.75,10,Q1
182,5,1054,San Jose,California,11/22/2024,Toys,925.09,2,Q1
603,19,1141,Los Angeles,California,11/22/2024,Books,846.9,2,Q1
678,17,120,Houston,Texas,11/22/2024,Furniture,278.16,10,Q1
100,8,176,Los Angeles,California,11/23/2024,Clothing,143.46,9,Q1
544,1,63,San Jose,California,11/23/2024,Clothing,778.87,2,Q1
210,4,639,Dallas,Texas,11/24/2024,Clothing,279.07,4,Q1
226,9,543,Philadelphia,Pennsylvania,11/24/2024,Toys,496.58,10,Q1
266,9,1045,Houston,Texas,11/24/2024,Books,746.49,10,Q1
408,10,333,New York,New York,11/24/2024,Clothing,869.96,5,Q1
525,1,1244,San Diego,California,11/24/2024,Toys,282.4,5,Q1
