customer_id,product_id,order_id,City,State,Date,Product_Category,Sales,Quantity_Sold
571,17,892,Phoenix,Arizona,12/5/2023,Toys,343.53,2
645,15,582,Phoenix,Arizona,12/5/2023,Toys,466.76,2
432,17,1205,Houston,Texas,12/6/2023,Clothing,734.12,9
299,8,685,New York,New York,12/6/2023,Electronics,541.7,7
434,6,189,Chicago,Illinois,12/6/2023,Electronics,993.61,6
551,7,308,Houston,Texas,12/6/2023,Toys,411.85,6
584,1,188,Houston,Texas,12/6/2023,Toys,908.88,6
42,8,504,Dallas,Texas,12/7/2023,Toys,422.71,2
198,17,901,San Diego,California,12/7/2023,Books,128.33,3
117,6,1108,San Diego,California,12/7/2023,Books,646.07,8
391,4,217,Houston,Texas,12/8/2023,Clothing,568.28,3
403,4,531,Los Angeles,California,12/8/2023,Furniture,258.53,6
581,16,910,Chicago,Illinois,12/8/2023,Toys,920.84,10
133,17,1007,San Jose,California,12/8/2023,Electronics,611.29,6
210,17,663,Chicago,Illinois,12/8/2023,Books,683.15,1
7,20,546,San Diego,California,12/8/2023,Books,458.57,8
277,3,193,San Antonio,Texas,12/9/2023,Clothing,136.79,3
356,16,773,Chicago,Illinois,12/10/2023,Furniture,476.86,5
225,8,203,Philadelphia,Pennsylvania,12/10/2023,Furniture,514.51,8
20,14,1110,San Diego,California,12/11/2023,Books,564.64,7
203,4,534,San Jose,California,12/11/2023,Furniture,847.93,3
5,4,1171,Philadelphia,Pennsylvania,12/12/2023,Toys,335.7,1
134,8,944,San Antonio,Texas,12/12/2023,Electronics,972.14,5
205,20,1179,Philadelphia,Pennsylvania,12/12/2023,Furniture,618.14,7
147,12,699,New York,New York,12/12/2023,Furniture,122.79,3
289,13,199,San Antonio,Texas,12/12/2023,Electronics,253.82,10
450,6,24,Chicago,Illinois,12/12/2023,Toys,493.46,1
461,8,440,Houston,Texas,12/12/2023,Clothing,673.88,6
639,14,1226,Phoenix,Arizona,12/13/2023,Toys,489.91,4
594,8,398,Chicago,Illinois,12/14/2023,Toys,155.03,3
679,6,82,San Diego,California,12/14/2023,Furniture,940.44,10
409,16,417,San Diego,California,12/14/2023,Clothing,867.07,8
646,17,927,Phoenix,Arizona,12/14/2023,Toys,862.01,8
331,12,545,San Jose,California,12/15/2023,Electronics,496.31,9
448,3,797,Los Angeles,California,12/15/2023,Electronics,287.76,5
214,9,1062,New York,New York,12/15/2023,Electronics,806.09,7
84,11,559,Philadelphia,Pennsylvania,12/15/2023,Books,909.31,9
190,8,265,San Antonio,Texas,12/15/2023,Toys,672.82,8
563,11,1176,New York,New York,12/16/2023,Electronics,259.9,9
164,7,378,San Jose,California,12/16/2023,Toys,444.09,1
131,13,128,Philadelphia,Pennsylvania,12/17/2023,Clothing,319.57,2
192,13,18,Chicago,Illinois,12/17/2023,Toys,431.47,2
330,8,421,San Jose,California,12/18/2023,Clothing,756.27,1
3,7,64,Chicago,Illinois,12/18/2023,Toys,210.29,5
136,10,445,San Antonio,Texas,12/18/2023,Clothing,503.71,4
282,13,89,San Jose,California,12/20/2023,Clothing,725,3
33,18,371,Phoenix,Arizona,12/21/2023,Furniture,894.79,8
622,13,900,San Antonio,Texas,12/21/2023,Toys,461.55,7
491,5,1049,Houston,Texas,12/21/2023,Clothing,514.93,7
657,2,1221,San Antonio,Texas,12/21/2023,Books,425.81,7
419,1,768,New York,New York,12/23/2023,Clothing,410.42,7
582,7,1094,San Diego,California,12/23/2023,Toys,933.61,10
56,14,1031,Phoenix,Arizona,12/23/2023,Toys,836.52,2
430,6,908,San Diego,California,12/24/2023,Toys,581.28,3
431,20,175,San Antonio,Texas,12/24/2023,Clothing,814.77,4
420,6,654,San Antonio,Texas,12/25/2023,Furniture,154.43,5
192,8,1095,Phoenix,Arizona,12/25/2023,Furniture,455.72,4
532,9,556,San Jose,California,12/26/2023,Toys,488.21,7
495,9,444,Los Angeles,California,12/26/2023,Toys,987.85,9
12,4,583,Dallas,Texas,12/26/2023,Toys,806.69,9
284,15,1016,Dallas,Texas,12/26/2023,Books,183.14,9
639,14,291,San Diego,California,12/26/2023,Toys,900.34,2
270,15,411,Chicago,Illinois,12/26/2023,Furniture,501.7,4
383,3,180,Dallas,Texas,12/27/2023,Toys,285.08,7
242,13,1177,Los Angeles,California,12/27/2023,Toys,818.49,1
404,10,322,Dallas,Texas,12/29/2023,Electronics,430.97,5
86,11,1193,Houston,Texas,12/30/2023,Toys,391.87,5
443,19,692,Dallas,Texas,12/30/2023,Clothing,329.77,9
121,11,842,San Antonio,Texas,12/31/2023,Books,993.87,10
551,2,33,New York,New York,12/31/2023,Toys,378.37,5
6,16,280,San Diego,California,12/31/2023,Electronics,375.75,7
597,16,1222,Dallas,Texas,12/31/2023,Toys,735.55,1
322,12,714,New York,New York,12/31/2023,Electronics,405.01,9
